posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
1304,44:06:40,23:22:24,Rebecca SHUTTLEWORTH,CLAPHAM CHASERS,Reino Unido,F,SENIOR,utmb,2018
1305,44:06:41,23:22:25,Lawrence BRENNAN,CLAPHAM CHASERS,Reino Unido,M,VET-A,utmb,2018
1306,44:06:47,23:22:31,Onorino DI SILVIO,COURMAYEUR TRAILERS,Italia,M,SENIOR,utmb,2018
1307,44:07:02,23:22:46,Liliana GOMES,DR. MERINO,Portugal,F,SENIOR,utmb,2018
1308,44:07:09,23:22:53,Kazuhito TAJIMA,NONE,Japón,M,VET-B,utmb,2018
1309,44:07:16,23:23:00,Takao SUNAGA,NONE,Japón,M,VET-A,utmb,2018
1310,44:07:18,23:23:02,Julien VINAY,NONE,Francia,M,VET-A,utmb,2018
1311,44:07:21,23:23:05,Clotilde VALLEIX,NONE,Francia,F,VET-A,utmb,2018
1312,44:08:16,23:24:00,Gerard PARRINELLO,AMC AUBAGNE,Francia,M,VET-A,utmb,2018
1313,44:08:25,23:24:09,Joseba ARISTI GOIKOETXEA,AURRERA M.T. - ONDARROA,España,M,VET-A,utmb,2018
1314,44:08:32,23:24:16,Sylvain MARGIEWES,FSPN,Francia,M,VET-A,utmb,2018
1315,44:08:40,23:24:24,Guillaume VINCELOT,NONE,Francia,M,SENIOR,utmb,2018
1316,44:08:56,23:24:40,Gerald HUMBERT,ASPTT VERDUN,Francia,M,VET-A,utmb,2018
1317,44:09:01,23:24:45,Olivier SONZOGNI,NONE,Francia,M,VET-A,utmb,2018
1318,44:09:20,23:25:04,Zhouwang WU,WANGWANGAIYETUAN,China,M,VET-A,utmb,2018
1319,44:09:24,23:25:08,Robin ARIAS HAUCK,SAVE IBIZA,España,M,SENIOR,utmb,2018
1320,44:10:34,23:26:18,Lin XIE,QUAN^2,China,M,SENIOR,utmb,2018
1321,44:11:07,23:26:51,William LESMANA,KRUNNERS,Indonesia,M,SENIOR,utmb,2018
1322,44:11:14,23:26:58,Jesús OSUNA HENARES,TRAMUNTANYA,España,M,VET-A,utmb,2018
1323,44:11:35,23:27:19,Zhan CAI,NONE,China,M,VET-B,utmb,2018
1324,44:11:54,23:27:38,Angel SILVESTRE CAMPS MIGUEL,A LES NOU,España,M,VET-A,utmb,2018
1325,44:11:56,23:27:40,Jose BERNABEU VERDU,A LES NOU,España,M,VET-A,utmb,2018
1326,44:12:21,23:28:05,Laurent CREUZET,NONE,Francia,M,VET-A,utmb,2018
1327,44:12:35,23:28:19,Huai QU,UG,China,M,VET-A,utmb,2018
1328,44:12:38,23:28:22,Elaine SMITH,NONE,Reino Unido,F,VET-A,utmb,2018
1329,44:12:46,23:28:30,Artem SMIRNOV,NONE,Rusia,M,SENIOR,utmb,2018
1330,44:12:49,23:28:33,Nuebling NUEBLING JUERGEN,BLACK FOREST TRAIL TEAM,Alemania,M,VET-B,utmb,2018
1331,44:13:04,23:28:48,Frederic LOOCK,NONE,Alemania,M,VET-B,utmb,2018
1332,44:13:40,23:29:24,Jie FANG ZHENG,VIBRAM TRAILRUNNING TEAM,China,M,SENIOR,utmb,2018
1333,44:13:41,23:29:25,Javier JIMENEZ SANCHEZ FRANCISCO,INDEPENDIENTE,España,M,VET-A,utmb,2018
1334,44:14:32,23:30:16,Michael BEECH,RRRC,Reino Unido,M,VET-B,utmb,2018
1335,44:15:02,23:30:46,Eric SIMON,ASP COUREURS PUISEAUTINS,Francia,M,VET-B,utmb,2018
1336,44:15:42,23:31:26,Kwang QUEK KOK,NONE,Singapur,M,VET-A,utmb,2018
1337,44:15:54,23:31:38,Brian JORAM,NONE,Francia,M,SENIOR,utmb,2018
1338,44:16:26,23:32:10,Anne BOUFERGUENE,NONE,Francia,F,VET-A,utmb,2018
1339,44:16:27,23:32:11,Wioletta GORMAN,NONE,Polonia,F,SENIOR,utmb,2018
1340,44:16:57,23:32:41,Marga TORRES ALCAIDE,JARAPALOS TRAIL,España,F,VET-A,utmb,2018
1341,44:16:58,23:32:42,Scott GOODYEAR,ANDERSON CRAFT ALES,Canadá,M,SENIOR,utmb,2018
1342,44:17:45,23:33:29,Hervé CHAMBREY,NONE,Francia,M,VET-A,utmb,2018
1343,44:19:02,23:34:46,Mateusz PISAREK,BIOCO RUNNING TEAM,Polonia,M,SENIOR,utmb,2018
1344,44:19:10,23:34:54,Eric BOURRIE,NONE,Francia,M,VET-A,utmb,2018
1345,44:20:13,23:35:57,Piotr KALEMBKIEWICZ,MIROTRANS,Polonia,M,VET-A,utmb,2018
1346,44:20:29,23:36:13,Frederic JEGOU,NONE,Francia,M,VET-A,utmb,2018
1347,44:21:14,23:36:58,Gaetan DERVAUX,PIPAIX,Bélgica,M,VET-A,utmb,2018
1348,44:21:34,23:37:18,Marc DUCHENE,NONE,Francia,M,VET-A,utmb,2018
1349,44:21:45,23:37:29,Agnès BOSSIS,NONE,Francia,F,VET-B,utmb,2018
1350,44:21:48,23:37:32,Christophe PRIMEAU,BISCARROSSE OLYMPIQUE,Francia,M,VET-B,utmb,2018
1351,44:21:55,23:37:39,François BRET,JOGGING CASTELNAU,Francia,M,VET-C,utmb,2018
1352,44:22:17,23:38:01,Damien SELLE,NONE,Francia,M,SENIOR,utmb,2018
1353,44:22:27,23:38:11,Ivan GIACOMELLI,ATLETICA ALTA VALTELLINA,Italia,M,SENIOR,utmb,2018
1354,44:23:43,23:39:27,Rogelio SANCHEZ RAMO,RSEA PENALARA,España,M,VET-A,utmb,2018
1355,44:24:15,23:39:59,Fernández,AVIENTU,España,M,VET-A,utmb,2018
1356,44:26:13,23:41:57,Alessandro SOMÀ,NONE,Italia,M,SENIOR,utmb,2018
1357,44:26:13,23:41:57,Richard PALMER,MUDSTACLE,Reino Unido,M,SENIOR,utmb,2018
1358,44:26:47,23:42:31,Patrick DAVIN,TERDAV,Francia,M,SENIOR,utmb,2018
1359,44:28:53,23:44:37,Marco DE BETTIGNIES,NONE,Francia,M,VET-A,utmb,2018
1360,44:29:11,23:44:55,Julien VIDAL,STARTORNOT,Francia,M,SENIOR,utmb,2018
1361,44:29:12,23:44:56,Herve BRUNET,NONE,Francia,M,VET-A,utmb,2018
1362,44:29:22,23:45:06,Yasuhiro TSUGE,NONE,Japón,M,VET-A,utmb,2018
1363,44:30:09,23:45:53,Jean NIEDERCORN,NONE,Luxemburgo,M,VET-A,utmb,2018
1364,44:30:23,23:46:07,Piotr CZAPSKI,NONE,Polonia,M,VET-B,utmb,2018
1365,44:30:47,23:46:31,Olivier MADELIN,TRANKILOS,Francia,M,VET-A,utmb,2018
1366,44:31:45,23:47:29,Florence AUTERIVES,NONE,Francia,F,VET-B,utmb,2018
1367,44:31:54,23:47:38,Luke CLIFTON,NONE,Reino Unido,M,VET-B,utmb,2018
1368,44:32:37,23:48:21,Olivier LELU,BROCELIANDE AVENTURE 35,Francia,M,VET-A,utmb,2018
1369,44:33:48,23:49:32,Pitak DOKPROM,COLUMBIA THAILAND,Tailandia,M,VET-A,utmb,2018
1370,44:34:02,23:49:46,Shuai XIAO,复旦MBA跑团,China,M,SENIOR,utmb,2018
1371,44:34:07,23:49:51,Tomasz MIEDZIK,NONE,Polonia,M,VET-A,utmb,2018
1372,44:34:11,23:49:55,Qian PENG,NONE,China,F,SENIOR,utmb,2018
1373,44:34:48,23:50:32,Regis PELISSIER,NONE,Francia,M,VET-A,utmb,2018
1374,44:34:56,23:50:40,Kotaro AKIBA,TEAM☆AKINOMICHI,Japón,M,VET-B,utmb,2018
1375,44:35:48,23:51:32,Roger CORAY,FALCONS MC,Suiza,M,VET-B,utmb,2018
1376,44:35:56,23:51:40,Steve WILLIS,NONE,Reino Unido,M,VET-B,utmb,2018
1377,44:36:24,23:52:08,Krzysztof SIEJEK,NONE,Polonia,M,VET-A,utmb,2018
1378,44:36:27,23:52:11,Paul FENTON,NONE,Reino Unido,M,VET-A,utmb,2018
1379,44:36:32,23:52:16,Stéphane BRES,NONE,Francia,M,VET-B,utmb,2018
1380,44:36:53,23:52:37,Son NGUYEN TRUONG,CAP ENDURANCE ,Francia,M,VET-A,utmb,2018
1381,44:36:54,23:52:38,David ROGES,CAP ENDURANCE,Francia,M,VET-A,utmb,2018
1382,44:36:55,23:52:39,Yann GODET,CAP ENDURANCE,Francia,M,VET-A,utmb,2018
1383,44:37:36,23:53:20,Arnaud SIMON,NONE,Francia,M,VET-A,utmb,2018
1384,44:38:19,23:54:03,Stéphane VIEUILLE,NONE,Francia,M,VET-A,utmb,2018
1385,44:38:29,23:54:13,Andres GONZALEZ MARTINEZ JUAN,C.E.E TRAIL CLUB,España,M,VET-B,utmb,2018
1386,44:38:31,23:54:15,Manuel HUERTAS PARDO,JARAPALOS TRAIL,España,M,VET-A,utmb,2018
1387,44:38:43,23:54:27,Hector POMARES NAVARRO,RUNIAM,España,M,SENIOR,utmb,2018
1388,44:39:02,23:54:46,Yann DUAULT,SPAC,Francia,M,VET-A,utmb,2018
1389,44:39:43,23:55:27,Costas VASSILAS,SMARTRUN,Grecia,M,VET-B,utmb,2018
1390,44:40:00,23:55:44,Jou NARITA,NONE,Japón,M,VET-A,utmb,2018
1391,44:40:28,23:56:12,Matteo MALGARINI,NONE,Italia,M,SENIOR,utmb,2018
1392,44:40:42,23:56:26,Jacques OUBRIER,NONE,Francia,M,VET-A,utmb,2018
1393,44:42:29,23:58:13,Florian CHAPELLE,NONE,Francia,M,SENIOR,utmb,2018
1394,44:42:30,23:58:14,Marcin JAWORSKI,JAWORSKI TEAM,Polonia,M,VET-A,utmb,2018
1395,44:42:37,23:58:21,Joel SIMOES,A20KM - SECURITAS - W SHOPPING,Portugal,M,SENIOR,utmb,2018
1396,44:42:44,23:58:28,Florence MABBOUX,SPAC,Francia,F,VET-A,utmb,2018
1397,44:42:51,23:58:35,Osamu IWAZAKI,NONE,Japón,M,SENIOR,utmb,2018
1398,44:44:03,23:59:47,Patrick CHENG WING MING,NONE,Hong Kong,M,VET-A,utmb,2018
1399,44:44:04,23:59:48,Ho LUK CHEUK,HIKGROUP,Hong Kong,M,SENIOR,utmb,2018
1400,44:44:29,24:00:13,Olivier BRERO,NONE,Francia,M,VET-A,utmb,2018
1401,44:44:43,24:00:27,Ramos,TWONAMES TRAIL,España,M,VET-A,utmb,2018
1402,44:45:38,24:01:22,Sylvain KINNEN,NONE,Francia,M,VET-A,utmb,2018
1403,44:45:42,24:01:26,Hütter,DO OR DIE,Alemania,M,SENIOR,utmb,2018
1404,44:46:17,24:02:01,Jonathan BOYER,NONE,Francia,M,SENIOR,utmb,2018
1405,44:46:34,24:02:18,Bruno LIVERTOUX,NONE,Francia,M,VET-A,utmb,2018
1406,44:46:37,24:02:21,Fabio BERGAMIN,UP&DOWN,Italia,M,VET-A,utmb,2018
1407,44:46:49,24:02:33,Kiyoshi HANAYAMA,NONE,Japón,M,VET-A,utmb,2018
1408,44:46:51,24:02:35,Ivan DOUTRELEAU,NONE,Paraguay,M,SENIOR,utmb,2018
1409,44:47:02,24:02:46,Thierry KERHORNOU,AS MONACO,Francia,M,VET-B,utmb,2018
1410,44:47:40,24:03:24,Yueliang CHEN,HOT POT,China,M,VET-B,utmb,2018
1411,44:48:20,24:04:04,Ilaria CARRATELLO,GLI ORSI,Italia,F,SENIOR,utmb,2018
1412,44:48:40,24:04:24,Jordán CASTRO HERNÁNDEZ,CLUB MONTAÑA GUARDIA CIVIL,España,M,VET-A,utmb,2018
1413,44:48:44,24:04:28,Man LAW WAI,NONE,Hong Kong,M,VET-C,utmb,2018
1414,44:48:57,24:04:41,Jesper ELFVING,LIKE2RUN.DK,Dinamarca,M,VET-B,utmb,2018
1415,44:49:21,24:05:05,Thierry LARDENOIS,ASPHALTE94,Francia,M,VET-B,utmb,2018
1416,44:49:24,24:05:08,Johan SVENSSON,KAMPAMENTO BASE,Suecia,M,VET-A,utmb,2018
1417,44:49:57,24:05:41,Mathieu MOLFETTI,TEAM CE LEMAN INDUSTRIE,Francia,M,VET-A,utmb,2018
1418,44:50:23,24:06:07,Yingkai ZHAO,NONE,China,M,SENIOR,utmb,2018
1419,44:50:49,24:06:33,Israel RODRIGUEZ RUIZ,ARISTA,España,M,VET-A,utmb,2018
1420,44:51:42,24:07:26,Matt LEWIS,NONE,Estados Unidos,M,VET-A,utmb,2018
1421,44:51:58,24:07:42,Mickael GUESNERIE,AIRBUS RUNNING,Francia,M,VET-A,utmb,2018
1422,44:51:58,24:07:42,Dominique DESCHAMPS,AIRBUS RUNNING,Francia,M,VET-C,utmb,2018
1423,44:52:09,24:07:53,Rafał LITEWKA,NONE,Polonia,M,SENIOR,utmb,2018
1424,44:52:19,24:08:03,Antoine VAVON,NONE,Francia,M,SENIOR,utmb,2018
1425,44:52:36,24:08:20,Andrea KOOIMAN,WE RUN ORANGE COUNTY'S KIDS,Estados Unidos,F,VET-A,utmb,2018
1426,44:52:40,24:08:24,Chesic LEE,NONE,Corea del Sur,M,VET-A,utmb,2018
1427,44:53:06,24:08:50,Felmer HIPONIA,TEAM BSP,Filipinas,M,SENIOR,utmb,2018
1428,44:54:18,24:10:02,Michael GEORGEAULT,NONE,Francia,M,VET-A,utmb,2018
1429,44:54:24,24:10:08,Vincent PILET,NONE,Francia,M,VET-A,utmb,2018
1430,44:54:34,24:10:18,Kimberley STARK,NONE,Canadá,F,VET-A,utmb,2018
1431,44:54:38,24:10:22,Saint,NONE,Francia,M,VET-A,utmb,2018
1432,44:54:50,24:10:34,Jinsong XU,ERQUAN CLUB,China,M,VET-A,utmb,2018
1433,44:55:03,24:10:47,Ross BIELAK,NONE,Estados Unidos,M,VET-A,utmb,2018
1434,44:55:04,24:10:48,Jérémy GOUSSIN,TRAILERS DES ARAVIS,Francia,M,VET-A,utmb,2018
1435,44:55:50,24:11:34,Bibollet,NONE,Francia,M,VET-B,utmb,2018
1436,44:56:22,24:12:06,Daniel SANCHEZ ESPAÑA,NONE,España,M,SENIOR,utmb,2018
1437,44:56:39,24:12:23,Julien CHERENCE,NONE,Francia,M,SENIOR,utmb,2018
1438,44:56:46,24:12:30,David BENAZZOUZ,UACB,Francia,M,VET-A,utmb,2018
1439,44:56:55,24:12:39,Yu KUNG,NONE,Taiwan,M,SENIOR,utmb,2018
1440,44:57:06,24:12:50,Olivier CASTALDI,KALENJI,Francia,M,VET-A,utmb,2018
1441,44:57:25,24:13:09,Pierre POUPLIN JEAN,NONE,Francia,M,VET-C,utmb,2018
1442,44:57:31,24:13:15,Andrea ELLESSER,TSV KUSTERDINGEN,Alemania,F,VET-B,utmb,2018
1443,44:57:33,24:13:17,Julie LEPICIER,MOISSY CRAMAYEL ATHLETISME,Francia,F,SENIOR,utmb,2018
1444,44:58:14,24:13:58,Danielle EUSEBE,TRAILEURS DES ARAVIS,Francia,F,VET-B,utmb,2018
1445,44:58:15,24:13:59,Daniel TEYPAZ,PRAZ DE LYS SOMMAND,Francia,M,VET-A,utmb,2018
1446,44:58:16,24:14:00,Eric GALAMAND,EAA FOULEE ANNEMASSE,Francia,M,VET-B,utmb,2018
1447,44:58:19,24:14:03,Javier MUNDUATE,EXPLORA TARIFA,España,M,VET-B,utmb,2018
1448,44:58:25,24:14:09,Steven MCNEAL,NONE,Estados Unidos,M,SENIOR,utmb,2018
1449,44:58:31,24:14:15,Jenny WELCH,JULBO,Estados Unidos,F,SENIOR,utmb,2018
1450,44:58:32,24:14:16,Philippe DELARUE,NONE,Francia,M,VET-C,utmb,2018
1451,44:58:48,24:14:32,Maxime SAILLARD,NONE,Francia,M,SENIOR,utmb,2018
1452,44:58:58,24:14:42,Koji IZUTANI,ACRO,Japón,M,VET-A,utmb,2018
1453,44:59:11,24:14:55,Marco DEL PONTE,NONE,Italia,M,SENIOR,utmb,2018
1454,44:59:24,24:15:08,David BEARD,THORNBURY RUNNING CLUB,Reino Unido,M,VET-A,utmb,2018
1455,44:59:30,24:15:14,Maciej SLEZIAK,NONE,Polonia,M,SENIOR,utmb,2018
1456,44:59:44,24:15:28,Vladimiro STROZZI,MARATONABILI,Italia,M,VET-C,utmb,2018
1457,44:59:44,24:15:28,Julien BRASSIER,LZ CAP NATURE,Francia,M,SENIOR,utmb,2018
1458,45:00:10,24:15:54,Sebastien PRIMAULT,NONE,Francia,M,VET-A,utmb,2018
1459,45:00:15,24:15:59,Edit KOVÁCS,NONE,Hungría,F,VET-A,utmb,2018
1460,45:00:36,24:16:20,Laust JOHANSEN PER,COMPRESSPORTDK,Dinamarca,M,VET-A,utmb,2018
1461,45:00:37,24:16:21,Ozgur GULEC,STRIDERS OF CROYDON,Turquía,M,VET-A,utmb,2018
1462,45:00:37,24:16:21,Holm HANSEN MADS,TEAM COMPRESSPORT DK,Dinamarca,M,SENIOR,utmb,2018
1463,45:00:41,24:16:25,Alexis ZIRAH,NONE,Francia,M,SENIOR,utmb,2018
1464,45:00:44,24:16:28,Bonita ROBINSON,HERMITAGE HARRIERS,Reino Unido,F,SENIOR,utmb,2018
1465,45:01:09,24:16:53,Yuka HAMAGUCHI,NONE,Japón,F,SENIOR,utmb,2018
1466,45:02:19,24:18:03,David SPENCER,AISB,Estados Unidos,M,VET-C,utmb,2018
1467,45:02:20,24:18:04,Pere FERNANDEZ JOAN,GEIEG,España,M,VET-A,utmb,2018
1468,45:02:32,24:18:16,Maciej MATRASZEK,NONE,Polonia,M,SENIOR,utmb,2018
1469,45:03:07,24:18:51,Fabrice VERRY,NONE,Francia,M,VET-A,utmb,2018
1470,45:03:10,24:18:54,Vincent VERRY,NONE,Francia,M,VET-A,utmb,2018
1471,45:03:18,24:19:02,Agustí VICTOR CASTAN,KM 0 PONENT LLEIDA,España,M,VET-B,utmb,2018
1472,45:03:25,24:19:09,Arnaud BOUYAT,NONE,Francia,M,SENIOR,utmb,2018
1473,45:03:26,24:19:10,Sébastien CARTELLA,RUN IN RAID,Francia,M,SENIOR,utmb,2018
1474,45:03:36,24:19:20,Frédéric GRAND,SG HERICOURT,Francia,M,VET-B,utmb,2018
1475,45:04:24,24:20:08,Alexandre JAMET,NONE,Francia,M,VET-A,utmb,2018
1476,45:04:32,24:20:16,Hideyuki SHIOZAWA,TEAM ELK,Japón,M,VET-B,utmb,2018
1477,45:04:49,24:20:33,Francisco MORENO ALAMO,NONE,España,M,VET-A,utmb,2018
1478,45:05:01,24:20:45,Benoit MOREL,NONE,Francia,M,SENIOR,utmb,2018
1479,45:05:06,24:20:50,Windy ARÉVALO,EQUIPO POWERADE BOLIVIA,Bolivia,M,SENIOR,utmb,2018
1480,45:05:10,24:20:54,Philippe PRUD'HOMME,NONE,Francia,M,VET-A,utmb,2018
1481,45:05:52,24:21:36,Albert BESORA CAUSADIAS,TRAMUNTANYA-UELL,España,M,VET-B,utmb,2018
1482,45:05:53,24:21:37,David CARBONES ANDORRA,TRAMUNTANYA LLANCA,España,M,VET-A,utmb,2018
1483,45:06:14,24:21:58,Takashi TSUKIOKA,NONE,Japón,M,VET-A,utmb,2018
1484,45:06:16,24:22:00,Bela SZABO,KANIZSAI FUTOKLUB,Hungría,M,VET-B,utmb,2018
1485,45:06:45,24:22:29,Kazuto SATO,NONE,Japón,M,VET-A,utmb,2018
1486,45:06:54,24:22:38,Gianmarco PIAZZA,ASD LEOPODISTICA,Italia,M,VET-A,utmb,2018
1487,45:06:55,24:22:39,Alessandro PINCIONI,A.S.D. LEOPODISTICA,Italia,M,VET-A,utmb,2018
1488,45:08:21,24:24:05,Pete GOSS,STUBBINGTON GREEN RUNNERS,Reino Unido,M,VET-B,utmb,2018
1489,45:08:34,24:24:18,Samuel MEADOWS,NONE,Reino Unido,M,VET-A,utmb,2018
1490,45:09:07,24:24:51,Simon TANG,NONE,Hong Kong,M,SENIOR,utmb,2018
1491,45:09:29,24:25:13,Rafael BODI GARCIA,LA FOIA.COM-ONIL,España,M,VET-A,utmb,2018
1492,45:10:34,24:26:18,Serge ADRIANSSENS,BORN TO RUN,Bélgica,M,VET-C,utmb,2018
1493,45:10:43,24:26:27,Olivier FILLAUDEAU,AS CHU NANTES,Francia,M,VET-A,utmb,2018
1494,45:10:44,24:26:28,Shougang ZHAO,路上越野,China,M,VET-A,utmb,2018
1495,45:10:51,24:26:35,Pierre MORELLE,RCB,Bélgica,M,VET-A,utmb,2018
1496,45:10:58,24:26:42,Benoit GANDON,1000 PATTE VICQUOIS,Francia,M,VET-A,utmb,2018
1497,45:11:57,24:27:41,Mitsuji KONOSHITA,NONE,Chipre,M,VET-B,utmb,2018
1498,45:12:30,24:28:14,Yang JUN,NONE,China,F,SENIOR,utmb,2018
1499,45:12:32,24:28:16,Gregory RAMOIN,NONE,Francia,M,SENIOR,utmb,2018
1500,45:12:33,24:28:17,Oliver MURMANN,TRAIL STARTERS,Alemania,M,SENIOR,utmb,2018
1501,45:12:58,24:28:42,Patrice BRUN,ATHLETIC CLUB MONPELLIER,Francia,M,VET-B,utmb,2018
1502,45:13:08,24:28:52,Hans LEMS,N.A.,Países Bajos,M,VET-B,utmb,2018
1503,45:13:29,24:29:13,Michel BAI,NONE,Francia,M,VET-A,utmb,2018
1504,45:13:53,24:29:37,Eusebio CALERO SANCHEZ,NONE,España,M,VET-A,utmb,2018
1505,45:13:54,24:29:38,Ibon PUJANA ITURBE,MIRUGAIN,España,M,VET-A,utmb,2018
1506,45:14:11,24:29:55,Jean DOSSOT,ERRANCE REIMS EUROPE CLUB,Francia,M,VET-B,utmb,2018
1507,45:14:20,24:30:04,Robert BASTIN,LES BOITHEUX,Bélgica,M,VET-A,utmb,2018
1508,45:15:34,24:31:18,Véronique MALBOS,CAF IDF,Francia,F,VET-B,utmb,2018
1509,45:16:33,24:32:17,Kanin PINSUVANA,NONE,Tailandia,M,VET-A,utmb,2018
1510,45:16:52,24:32:36,Pawel WALCZUK,WKW,Polonia,M,SENIOR,utmb,2018
1511,45:16:55,24:32:39,Patricia PATRICIA SHINDY,COMPRESSPORT INDONESIA,Indonesia,F,SENIOR,utmb,2018
1512,45:18:32,24:34:16,Jelena SEKELJ,SRD315SJEVEROZAPAD,Croacia,F,SENIOR,utmb,2018
1513,45:18:35,24:34:19,Mario ERDEC,SRD315SJEVEROZAPAD,Croacia,M,SENIOR,utmb,2018
1514,45:19:16,24:35:00,Sie DABIRE,ASPTT TOURS,Francia,M,VET-B,utmb,2018
1515,45:19:17,24:35:01,Joel SUNDQVIST,NONE,Estados Unidos,M,VET-A,utmb,2018
1516,45:19:39,24:35:23,Andrzej ZWEGLINSKI,NONE,Polonia,M,VET-A,utmb,2018
1517,45:19:42,24:35:26,Kazukiyo FUJIWARA,TEAM★AKINOMICHI,Japón,M,VET-B,utmb,2018
1518,45:19:52,24:35:36,Diego PALMIERI,SPIRITO TRAIL,Italia,M,SENIOR,utmb,2018
1519,45:19:54,24:35:38,Vincent PÉRÉ,NONE,Francia,M,VET-B,utmb,2018
1520,45:20:29,24:36:13,Arnaud RECH,NONE,Francia,M,VET-A,utmb,2018
1521,45:20:30,24:36:14,Gérald SILVESTRE,NONE,Francia,M,VET-A,utmb,2018
1522,45:20:51,24:36:35,Dominique CHAVANNE,EASC,Francia,M,VET-B,utmb,2018
1523,45:20:54,24:36:38,Christian PAREDES HERNANDEZ ALAN,PANGEA,Méjico,M,SENIOR,utmb,2018
1524,45:21:03,24:36:47,Christophe CLÉMOT,NONE,Francia,M,VET-A,utmb,2018
1525,45:21:11,24:36:55,Olivier BOULANT,NONE,Francia,M,VET-A,utmb,2018
1526,45:21:32,24:37:16,Romain KAELL,NONE,Luxemburgo,M,VET-A,utmb,2018
1527,45:21:36,24:37:20,Martin CAMPBELL,NONE,Reino Unido,M,VET-A,utmb,2018
1528,45:21:45,24:37:29,Andy WATTS,CHESHIRE HILL RACERS,Reino Unido,M,VET-C,utmb,2018
1529,45:22:08,24:37:52,Joaquin MOYAR SANCHEZ,NONE,España,M,SENIOR,utmb,2018
1530,45:22:27,24:38:11,Elisabeth DE VRIES,NONE,Países Bajos,F,VET-A,utmb,2018
1531,45:22:33,24:38:17,Agustin CASAJUS LUIS,NONE,Argentina,M,SENIOR,utmb,2018
1532,45:22:34,24:38:18,Mathias BIZOUARD,AS LILLY,Francia,M,VET-B,utmb,2018
1533,45:22:39,24:38:23,Francesco DAMIANI,MARATONETI CITTADELLESI,Italia,M,SENIOR,utmb,2018
1534,45:22:49,24:38:33,Pasi FLINKMAN,HTRC ,Finlandia,M,VET-A,utmb,2018
1535,45:22:52,24:38:36,Ivani BIELAK,SALOMON BRASIL ,Brasil,F,VET-A,utmb,2018
1536,45:23:00,24:38:44,François ARNAUD,NONE,Francia,M,SENIOR,utmb,2018
1537,45:23:03,24:38:47,Sergei DA SILVA,NONE,Brasil,M,VET-B,utmb,2018
1538,45:23:04,24:38:48,Orlando YAMANAKA,UPFIT,Brasil,M,VET-B,utmb,2018
1539,45:23:10,24:38:54,Chuan WANG,NONE,China,M,VET-A,utmb,2018
1540,45:23:14,24:38:58,Elaine BATTSON,NONE,Reino Unido,F,VET-B,utmb,2018
1541,45:23:20,24:39:04,Martin STAHALA,ALPENRUNNERS,Alemania,M,VET-A,utmb,2018
1542,45:23:24,24:39:08,Anson CHEUNG CHUN HOO,NONE,Hong Kong,M,SENIOR,utmb,2018
1543,45:23:31,24:39:15,Marie FOSSIER,ASLS SERMAISE,Francia,F,VET-A,utmb,2018
1544,45:23:36,24:39:20,Kazuki MORIMOTO,BEAMS,Japón,M,SENIOR,utmb,2018
1545,45:23:37,24:39:21,Pascal FOSSIER,ASLS SERMAISE,Francia,M,VET-B,utmb,2018
1546,45:23:38,24:39:22,Bernard BILLAT,ASLS,Francia,M,VET-B,utmb,2018
1547,45:23:42,24:39:26,Tiejun LI,COLUMBIA,China,M,VET-A,utmb,2018
1548,45:23:44,24:39:28,François DEVY,NONE,Francia,M,VET-B,utmb,2018
1549,45:23:47,24:39:31,Warren WALLWORK,NONE,Reino Unido,M,SENIOR,utmb,2018
1550,45:23:47,24:39:31,Franck DUPONT,NONE,Francia,M,VET-A,utmb,2018
1551,45:24:09,24:39:53,Manuel SEDILOT,NONE,Francia,M,VET-B,utmb,2018
1552,45:24:17,24:40:01,Zbigniew MAMLA,TRUCHT TARCHOMIN TEAM,Polonia,M,VET-A,utmb,2018
1553,45:24:46,24:40:30,Hervé LE LOUARNE,NONE,Francia,M,VET-B,utmb,2018
1554,45:24:47,24:40:31,Laurent LE LOUARNE,NONE,Francia,M,VET-A,utmb,2018
1555,45:25:14,24:40:58,Sonia MENDONCA,MADEIRA TRAIL TEAM,Portugal,F,SENIOR,utmb,2018
1556,45:25:20,24:41:04,Adde,NONE,Francia,M,VET-B,utmb,2018
1557,45:25:21,24:41:05,Francisco GARCIA DAMIAN EMILIANO,NONE,Argentina,M,SENIOR,utmb,2018
1558,45:25:23,24:41:07,Sébastien KAPPES,NONE,Francia,M,SENIOR,utmb,2018
1559,45:25:28,24:41:12,Rafael DURAN PEREZ,SIERRA BERMEJA TRAIL,España,M,SENIOR,utmb,2018
1560,45:25:29,24:41:13,Jean TRIDON,EFSRA,Francia,M,VET-B,utmb,2018
1561,45:25:40,24:41:24,Nicolas SOLANS,CHAMEUAX DE BEZIERS TRIATHLON,Francia,M,VET-A,utmb,2018
1562,45:26:34,24:42:18,Grzegorz DĄBSKI,NONE,Polonia,M,VET-A,utmb,2018
1563,45:26:35,24:42:19,Maurizio CHIESA,LUPI D’APPENNINO,Italia,M,VET-B,utmb,2018
1564,45:27:44,24:43:28,Helen MORTIMER REES,NONE,Reino Unido,F,VET-A,utmb,2018
1565,45:28:12,24:43:56,Rychcik,NONE,Polonia,F,VET-B,utmb,2018
1566,45:28:12,24:43:56,Pawel POTEMPSKI,NONE,Polonia,M,VET-A,utmb,2018
