posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
783,39:19:20,19:29:50,Rodrigo FERNÁNDEZ CAMACHO,NONE,España,M,VET-A,utmb,2022
784,39:19:24,19:29:54,Bosc,VFL TEGEL,Francia,M,VET-A,utmb,2022
785,39:19:40,19:30:10,Jeremy FLEUROT,NONE,Francia,M,SENIOR,utmb,2022
786,39:19:52,19:30:22,Gilles HUMBLOT,LIMAGNE ATHLETES ENDURANCE,Francia,M,VET-B,utmb,2022
787,39:21:37,19:32:07,Ruben FERNANDEZ ALONSO,A.D. SIN FRONTERAS,España,M,VET-A,utmb,2022
788,39:21:49,19:32:19,Peter ARMISTEAD,NONE,Canadá,M,VET-B,utmb,2022
789,39:21:56,19:32:26,Geoffrey PLISSON,NONE,Francia,M,SENIOR,utmb,2022
790,39:26:13,19:36:43,Keith ALLISON,NONE,Canadá,M,VET-B,utmb,2022
791,39:27:07,19:37:37,Victoria BALLENILLA MARCO,A TO TRAPO,España,F,VET-A,utmb,2022
792,39:27:17,19:37:47,Toshiyuki IWASAKI,ULTRA PROJECT,Japón,M,VET-B,utmb,2022
793,39:27:28,19:37:58,Ramon CORRALES VALLS,GRUP EXCURSIONISTA MALGRATENC,España,M,VET-A,utmb,2022
794,39:27:59,19:38:29,Jérémy BETOUS,AU COEUR DU MDS,Francia,M,VET-A,utmb,2022
795,39:28:44,19:39:14,Nobuhiro KONDO,FTRC,Japón,M,VET-A,utmb,2022
796,39:28:48,19:39:18,Sebastien SHAO,NONE,Francia,M,VET-A,utmb,2022
797,39:29:24,19:39:54,Anthony STEENO,NONE,Estados Unidos,M,VET-A,utmb,2022
798,39:30:03,19:40:33,Daniel ROSARIO ALONSO,CARPHIAL TEROR TRAIL,España,M,SENIOR,utmb,2022
799,39:30:15,19:40:45,Nicolas COGNARD,CSST STMICROELECTRONICS TOURS - TEAM DOMAINE NATURE DU PAILLE,Francia,M,VET-A,utmb,2022
800,39:30:16,19:40:46,Janina PESCINSKI,NONE,Estados Unidos,F,SENIOR,utmb,2022
801,39:30:48,19:41:18,Thibaut JEANROY,CCA ROUFFACH ,Francia,M,SENIOR,utmb,2022
802,39:31:14,19:41:44,Martin GRAIZON,ATHLETIQUE CLUB PARIS JOINVILLE,Francia,M,SENIOR,utmb,2022
803,39:31:25,19:41:55,Son NGUYEN TRUONG,BOUGUENAIS CLUB TRIATHLON,Francia,M,VET-A,utmb,2022
804,39:31:39,19:42:09,Karim KORICHI,AVON ATHLETISME CLUB,Francia,M,VET-A,utmb,2022
805,39:31:52,19:42:22,John BRUNO,RUN IN,Estados Unidos,M,SENIOR,utmb,2022
806,39:32:00,19:42:30,Sébastien CELLIER,NONE,Francia,M,SENIOR,utmb,2022
807,39:32:09,19:42:39,Gabriel MATYIKO,PEMBERTON RUNNING CLUB,Estados Unidos,M,VET-A,utmb,2022
808,39:32:27,19:42:57,Diego GABUTTI,NONE,Argentina,M,VET-A,utmb,2022
809,39:33:07,19:43:37,Quentin CLERC PITHON,ANNECY ATHLETISME,Francia,M,SENIOR,utmb,2022
810,39:33:52,19:44:22,Stuart COX,NONE,Australia,M,VET-A,utmb,2022
811,39:33:55,19:44:25,Maxence CURDY,TEAM INVICTA,Francia,M,SENIOR,utmb,2022
812,39:34:11,19:44:41,Osmo LIIMATAINEN,NONE,Finlandia,M,VET-A,utmb,2022
813,39:34:44,19:45:14,Jeff LEUWERKE,NONE,Estados Unidos,M,VET-A,utmb,2022
814,39:35:03,19:45:33,Robert HAREM,NONE,Estados Unidos,M,SENIOR,utmb,2022
815,39:35:18,19:45:48,Aleksis CAPILI,HOKA PHILIPPINES,Filipinas,M,VET-A,utmb,2022
816,39:35:56,19:46:26,Linda SCHIARATURA,NONE,Francia,F,VET-A,utmb,2022
817,39:36:01,19:46:31,Guillaume LEMENAGER,NONE,Francia,M,VET-A,utmb,2022
818,39:36:08,19:46:38,Thomas BAUGE,NONE,Francia,M,SENIOR,utmb,2022
819,39:36:45,19:47:15,Rafael PORTO,NONE,Brasil,M,SENIOR,utmb,2022
820,39:36:56,19:47:26,Alexis MANDIER,NONE,Francia,M,SENIOR,utmb,2022
821,39:37:17,19:47:47,Fernando HERRERA CALA,CLUB TRAIL PIRATA JEREZ,España,M,VET-A,utmb,2022
822,39:37:39,19:48:09,David ROMERO LAGOS,CD FUENTE DEL ACEBUCHE ,España,M,VET-A,utmb,2022
823,39:37:57,19:48:27,Rudolf SATTLEGGER,NONE,Sudáfrica,M,VET-B,utmb,2022
824,39:37:57,19:48:27,Johan JORDAAN,NONE,Sudáfrica,M,VET-B,utmb,2022
825,39:38:27,19:48:57,Raúl GONZÁLEZ GARCÍA,NONE,España,M,VET-A,utmb,2022
826,39:38:40,19:49:10,Giulia ALBERTI,NONE,Italia,F,SENIOR,utmb,2022
827,39:39:25,19:49:55,Michel MARCHAND,MAURIENNE TRAIL,Francia,M,VET-A,utmb,2022
828,39:39:29,19:49:59,Laurent BERNARD,LES BALADINS DE JARDRES,Francia,M,VET-A,utmb,2022
829,39:40:03,19:50:33,Yoann JEUNIEAUX,NONE,Francia,M,SENIOR,utmb,2022
830,39:41:12,19:51:42,Mathieu COLUSSI,NONE,Francia,M,SENIOR,utmb,2022
831,39:41:36,19:52:06,Laurent PASQUIER,RAID'YON,Francia,M,VET-B,utmb,2022
832,39:41:47,19:52:17,Eric RIOU,SAINT MALO SPORTS LOISIRS,Francia,M,VET-B,utmb,2022
833,39:41:57,19:52:27,Anthony CHARLOS,ENTENTE ANGEVINE ATHLETISME,Francia,M,VET-B,utmb,2022
834,39:41:58,19:52:28,Guillaume CHOLET,100% TRAIL ANGERS,Francia,M,SENIOR,utmb,2022
835,39:42:03,19:52:33,Thierry CHARENTUS,NONE,Francia,M,VET-A,utmb,2022
836,39:42:53,19:53:23,Florian PEUCHOT,TRIATHL'AIX,Francia,M,SENIOR,utmb,2022
837,39:43:13,19:53:43,Eduard PASCAL ROVIRA,GEMI,España,M,SENIOR,utmb,2022
838,39:43:16,19:53:46,Daniel IRWIN,NONE,Reino Unido,M,VET-A,utmb,2022
839,39:44:44,19:55:14,Dale PETERSON,NONE,Estados Unidos,M,VET-B,utmb,2022
840,39:44:47,19:55:17,Benjamin CHAPRIER,LES RANGERS DU RISQUE,Francia,M,SENIOR,utmb,2022
841,39:45:41,19:56:11,Francisco DEL REY RUBIO ANTONIO,MEDITERUNNERS,España,M,VET-A,utmb,2022
842,39:45:49,19:56:19,Mark BROOKS,PURETRAIL RUNNING,Reino Unido,M,VET-B,utmb,2022
843,39:46:05,19:56:35,Silvo MARKIČ,AMFIBIJA TRAIL ADVENTURES,Eslovenia,M,VET-B,utmb,2022
844,39:46:59,19:57:29,Olivier CHULLIAT,NONE,Francia,M,VET-B,utmb,2022
845,39:48:37,19:59:07,João FONSECA,OCS-ARRABIDA TRAIL TEAM,Portugal,M,VET-B,utmb,2022
846,39:49:37,20:00:07,Luis ONCA,MORCEGOS TRAIL CLUB,Portugal,M,VET-B,utmb,2022
847,39:49:41,20:00:11,Adam RUTHERFORD,NONE,Reino Unido,M,VET-A,utmb,2022
848,39:50:41,20:01:11,Marcin MRÓZ,STR POZNAŃ ,Polonia,M,VET-A,utmb,2022
849,39:50:52,20:01:22,Christophe COUMES,NONE,Francia,M,VET-A,utmb,2022
850,39:50:56,20:01:26,Anthony HOLT,NONE,Reino Unido,M,VET-A,utmb,2022
851,39:51:16,20:01:46,Romain BOUCHOUX,NONE,Francia,M,VET-A,utmb,2022
852,39:51:26,20:01:56,Bryce MILDON,NONE,Estados Unidos,M,VET-A,utmb,2022
853,39:51:56,20:02:26,Jerome POULAIN,AS EFFIAT,Francia,M,VET-A,utmb,2022
854,39:52:21,20:02:51,Roberto CILIESA,CLIMB RUNNERS,Italia,M,VET-A,utmb,2022
855,39:52:59,20:03:29,Ewa ZAMBRZYCKA,NONE,Polonia,F,SENIOR,utmb,2022
856,39:53:25,20:03:55,Fabrizio CAPRA,NONE,Italia,M,VET-A,utmb,2022
857,39:55:05,20:05:35,Maxime GUAIS,NONE,Francia,M,SENIOR,utmb,2022
858,39:55:44,20:06:14,Joseph TAYLOR,NONE,Estados Unidos,M,VET-B,utmb,2022
859,39:56:09,20:06:39,Christophe PODSTATA,ENDURANCE SHOP CHARTES,Francia,M,VET-A,utmb,2022
860,39:56:16,20:06:46,Hugo ALMEIDA,SALAMANDRECOS,Portugal,M,VET-A,utmb,2022
861,39:56:24,20:06:54,Guillaume ADAM,RUNMOTION COACH,Francia,M,SENIOR,utmb,2022
862,39:56:26,20:06:56,Matthieu DEISS,NONE,Francia,M,VET-A,utmb,2022
863,39:56:29,20:06:59,Richard GUILBEAU,NONE,Francia,M,VET-B,utmb,2022
864,39:56:35,20:07:05,Rémi PERRIN,TNTB,Francia,M,VET-A,utmb,2022
865,39:56:49,20:07:19,Cédric DODRIMONT,TNTB,Bélgica,M,SENIOR,utmb,2022
866,39:57:02,20:07:32,Eddy PRINCE,ULTRA OHANA,Reino Unido,M,SENIOR,utmb,2022
867,39:57:06,20:07:36,Gang QIN,NONE,Estados Unidos,M,VET-B,utmb,2022
868,39:58:27,20:08:57,Jean VOUTAZ,DROIT DU CATOGNE,Suiza,M,VET-A,utmb,2022
869,39:58:35,20:09:05,Thibaut JACOBELLI,NONE,Francia,M,VET-A,utmb,2022
870,39:58:45,20:09:15,Gael OBEIN,UFO,Francia,M,VET-A,utmb,2022
871,39:58:52,20:09:22,Damian BOYLE,NONE,Reino Unido,M,VET-B,utmb,2022
872,39:59:09,20:09:39,Alain MICHEL,LES TRAILERS DE LA VALLEE DU CIRON,Francia,M,VET-B,utmb,2022
873,39:59:42,20:10:12,Brice COURET,TEAM TRAIL SINGLE TRACK,Francia,M,VET-A,utmb,2022
874,39:59:54,20:10:24,Dariusz PIETLUSZENKO,NONE,Polonia,M,VET-A,utmb,2022
875,40:00:42,20:11:12,Patrick BEAULIEU,NONE,Canadá,M,VET-A,utmb,2022
876,40:00:43,20:11:13,Zach GEIPLE,NONE,Estados Unidos,M,VET-A,utmb,2022
877,40:00:53,20:11:23,Daniel HALL,NONE,Australia,M,SENIOR,utmb,2022
878,40:01:37,20:12:07,Tomas AGLINSKAS,NONE,Lituania,M,SENIOR,utmb,2022
879,40:01:46,20:12:16,Diaz,SOCA-RUN,España,M,VET-A,utmb,2022
880,40:02:41,20:13:11,Eric QUINTILLA,NONE,Francia,M,VET-B,utmb,2022
881,40:03:13,20:13:43,Marija TRONTELJ,NEW BALANCE,Eslovenia,F,VET-B,utmb,2022
882,40:04:02,20:14:32,Andrew WICKLESS,NONE,Estados Unidos,M,VET-A,utmb,2022
883,40:08:01,20:18:31,Charles BORDIER,BGSA,Francia,M,SENIOR,utmb,2022
884,40:09:08,20:19:38,Luis BASALO OCHOA JOSE,R.S.E.A PENALARA,España,M,VET-B,utmb,2022
885,40:09:31,20:20:01,Eric GAGNÉ,NONE,Canadá,M,VET-A,utmb,2022
886,40:10:06,20:20:36,Pierre DESCOMBES,ASPTT ANNECY,Francia,M,VET-B,utmb,2022
887,40:11:29,20:21:59,Humberto VARA,CAFZ,Portugal,M,VET-B,utmb,2022
888,40:11:39,20:22:09,Myrvete ZEKAJ DULI,CLUB MILITAR DE ESQUÍ Y MONTAÑA,Kosovo,F,SENIOR,utmb,2022
889,40:12:10,20:22:40,Guillaume GEORGET,NONE,Francia,M,VET-A,utmb,2022
890,40:12:17,20:22:47,Slawomir STYKOWSKI,MIŚKI,Polonia,M,VET-A,utmb,2022
891,40:12:26,20:22:56,Serafin HERNANDEZ TORRES,G.D. SKYRUNNERS,España,M,VET-B,utmb,2022
892,40:12:37,20:23:07,Ezequiel SUÁREZ,SIERRA BERMEJA TRAIL ,España,M,VET-A,utmb,2022
893,40:12:37,20:23:07,Rivas,LOS TROTONES COMILONES,España,M,VET-A,utmb,2022
894,40:12:47,20:23:17,Bertand FOULON,COURIR EN PAYS DE GRASSE,Francia,M,VET-B,utmb,2022
895,40:13:18,20:23:48,Javier RIVAS,MISTICA DE MONTANA,Argentina,M,VET-A,utmb,2022
896,40:14:04,20:24:34,Bruno LAGARDE,NONE,Francia,M,VET-C,utmb,2022
897,40:14:09,20:24:39,Nicolas BETEND,LA GABELLE,Francia,M,SENIOR,utmb,2022
898,40:14:33,20:25:03,Samuel FAELLA,ASD PIETRO MICCA BIELLA RUNNING,Italia,M,VET-A,utmb,2022
899,40:15:56,20:26:26,Fernando ALVEZ BARRERO,AC PORTALEGRE,España,M,VET-A,utmb,2022
900,40:16:18,20:26:48,Andrew HORROBIN,NONE,Reino Unido,M,VET-B,utmb,2022
901,40:16:22,20:26:52,Nic DE BEER,SALOMON SA,Sudáfrica,M,VET-A,utmb,2022
902,40:17:23,20:27:53,Sergio BLOTTI,MARMOTTTEAM TICINO,Suiza,M,VET-A,utmb,2022
903,40:17:24,20:27:54,Giuliano GUERRA,MARMOTTTEAM,Suiza,M,VET-A,utmb,2022
904,40:18:13,20:28:43,Petr VLTAVSKÝ,SALOMON ,República Checa,M,VET-A,utmb,2022
905,40:19:08,20:29:38,Pascal MARTIN,NONE,Francia,M,VET-A,utmb,2022
906,40:19:18,20:29:48,Guillaume CHAPUIS,CHAPTEUIL SPORT NATURE,Francia,M,VET-A,utmb,2022
907,40:19:19,20:29:49,Herve CUOQ,CHAPTEUIL SPORT NATURE,Francia,M,VET-A,utmb,2022
908,40:19:22,20:29:52,Jeffrey MOORE,NONE,Estados Unidos,M,VET-A,utmb,2022
909,40:19:43,20:30:13,Sergio GIL ROLDAN,NONE,España,M,SENIOR,utmb,2022
910,40:20:04,20:30:34,Andrea JONIEZ,FKRUNNERS,Italia,M,VET-A,utmb,2022
911,40:20:17,20:30:47,Guillaume QUERU,NONE,Francia,M,VET-A,utmb,2022
912,40:20:20,20:30:50,Gianluca BORDINI,NONE,Italia,M,VET-B,utmb,2022
913,40:21:30,20:32:00,Mathieu VAILLANT,NONE,Francia,M,VET-B,utmb,2022
914,40:22:07,20:32:37,Philippe NARAS,HANDBALL GUEMENE SUR SCORFF,Francia,M,VET-B,utmb,2022
915,40:22:12,20:32:42,Tony CHARLOT,NONE,Francia,M,SENIOR,utmb,2022
916,40:24:05,20:34:35,Johann MONROLIN,ALL JURA TRAIL,Francia,M,VET-A,utmb,2022
917,40:25:03,20:35:33,Christophe FOURNIER,NONE,Francia,M,VET-B,utmb,2022
918,40:25:05,20:35:35,Frédéric ETIENNE,TEAM ENDURANTE SILVAIN,Francia,M,VET-A,utmb,2022
919,40:25:53,20:36:23,Román PADRÓN PÉREZ BRUNO,TRECUS LA PALMA,España,M,VET-A,utmb,2022
920,40:25:54,20:36:24,Sergio AMAYA HERRERA,TRAIL SHOP,España,M,VET-A,utmb,2022
921,40:26:12,20:36:42,Jordi RIBALTA,C.D.E. TODOVERTICAL,España,M,VET-A,utmb,2022
922,40:27:25,20:37:55,Vincent PASNON,AS ROTO SPORT,Francia,M,VET-A,utmb,2022
923,40:27:48,20:38:18,Yann FRANCHET,NONE,Francia,M,VET-B,utmb,2022
924,40:28:03,20:38:33,Adrian SURUBARU,MARTONERUN,Rumania,M,VET-A,utmb,2022
925,40:28:08,20:38:38,Christophe COUTURIER,MONTLUCON TEAM TRAIL,Francia,M,VET-A,utmb,2022
926,40:28:29,20:38:59,Javier VIÑAS CASTILLO,C.E ALLIBERADRENALINA,España,M,VET-A,utmb,2022
927,40:29:05,20:39:35,Paul ARNOULD,NONE,Francia,M,SENIOR,utmb,2022
928,40:29:14,20:39:44,Gustavo ANIBAL PIZZINATTO,GAP_ULTRA,Brasil,M,VET-A,utmb,2022
929,40:29:26,20:39:56,Jean FAVENNEC,NONE,Francia,M,VET-A,utmb,2022
930,40:30:11,20:40:41,Ramón PERIS GRANELL,AMICS DEL CLOT,España,M,VET-A,utmb,2022
931,40:30:51,20:41:21,Joel MEREDITH,NONE,Estados Unidos,M,VET-A,utmb,2022
932,40:30:53,20:41:23,Alex BRENNWALD,NONE,Suiza,M,VET-A,utmb,2022
933,40:31:04,20:41:34,Salvador SALVATIERRA ATENCIA,RINCON FERTILIDAD VELEZ,España,M,VET-B,utmb,2022
934,40:32:16,20:42:46,Eric BRICE,CMBM,Francia,M,VET-B,utmb,2022
935,40:32:34,20:43:04,Christophe CRON,NONE,Francia,M,VET-C,utmb,2022
936,40:32:40,20:43:10,Vicente ARAUJO PESCADOR,NONE,España,M,VET-A,utmb,2022
937,40:32:40,20:43:10,Matthew TALLIS,NONE,Australia,M,VET-A,utmb,2022
938,40:33:37,20:44:07,Lubomir STUDENY,ODDIL2015 IVANCICE,República Checa,M,VET-B,utmb,2022
939,40:35:48,20:46:18,François MULLER,SAMPHI AIX LES BAINS,Francia,M,VET-B,utmb,2022
940,40:35:55,20:46:25,Adam KOWALCZYK,STS BIEGATON,Polonia,M,VET-B,utmb,2022
941,40:36:22,20:46:52,Jérôme CHAMEAU,NONE,Francia,M,VET-A,utmb,2022
942,40:38:40,20:49:10,Piotr CHRZANOWSKI,SPELEOKLUB WARSZAWSKI,Polonia,M,VET-A,utmb,2022
943,40:39:36,20:50:06,Christophe SPELMANS,NONE,Bélgica,M,VET-B,utmb,2022
944,40:40:27,20:50:57,Jordi FONT PIÑOL,CENTRE EXCURSIONISTA LLORENCA,España,M,VET-B,utmb,2022
945,40:40:28,20:50:58,Ivan BEAS PIZARRO,RUNRUNEANDO,España,M,VET-A,utmb,2022
946,40:40:35,20:51:05,Tina PEDERSEN,NONE,Suecia,F,VET-A,utmb,2022
947,40:40:40,20:51:10,Sylvain DHONNEUR,CHAMONIX SKI ALPINISME,Francia,M,SENIOR,utmb,2022
948,40:40:42,20:51:12,Emilie FULLER,NONE,Nueva Zelandia,F,VET-A,utmb,2022
949,40:40:47,20:51:17,Gabriel WILDBERGER,TRAIL MANIACS,Suiza,M,SENIOR,utmb,2022
950,40:41:05,20:51:35,Jérôme RUCHONNET,NONE,Suiza,M,VET-A,utmb,2022
951,40:41:25,20:51:55,William ROSS,NONE,Estados Unidos,M,SENIOR,utmb,2022
952,40:42:10,20:52:40,Douglas BRAIDWOOD,NONE,Reino Unido,M,VET-A,utmb,2022
953,40:43:36,20:54:06,Satomi ASAHARA,NONE,Japón,F,VET-A,utmb,2022
954,40:43:58,20:54:28,Samuel AMORIM,GD CASTELENSE,Portugal,M,SENIOR,utmb,2022
955,40:44:06,20:54:36,Jerome FERRERO,NONE,Francia,M,VET-A,utmb,2022
956,40:44:09,20:54:39,Andres HEREDERO ORDOYO JOSE,HIRUHERRI,España,M,VET-B,utmb,2022
957,40:44:34,20:55:04,Kelinton SIC,NONE,Guatemala,M,SENIOR,utmb,2022
958,40:44:44,20:55:14,Nicola SOLZI,ATLETICA MANARA,Italia,M,SENIOR,utmb,2022
959,40:45:36,20:56:06,Matt FLETCHER,NONE,Estados Unidos,M,VET-B,utmb,2022
960,40:45:42,20:56:12,David HAESAERT,NONE,Bélgica,M,SENIOR,utmb,2022
961,40:47:15,20:57:45,Hervé GALLOIS,NONE,Francia,M,VET-A,utmb,2022
962,40:47:24,20:57:54,Thomas GASNIER,NONE,Francia,M,SENIOR,utmb,2022
963,40:47:33,20:58:03,Brandon WEBB,LINGFIELD RUNNING CLUB,Reino Unido,M,VET-B,utmb,2022
964,40:47:46,20:58:16,Fabien SCHMITT,NONE,Francia,M,SENIOR,utmb,2022
965,40:48:31,20:59:01,Alexandre CHATELAIN,AS CALUIRE ET CUIRE,Francia,M,VET-A,utmb,2022
966,40:48:32,20:59:02,Misha HOUDOT,WILD TRAIL FORCALQUIER,Francia,M,SENIOR,utmb,2022
967,40:48:40,20:59:10,Ricky SAEZ,GIFFNOCK NORTH,Reino Unido,M,VET-A,utmb,2022
968,40:49:10,20:59:40,Vagner DOS SANTOS,LIFE RUNNERS,Brasil,M,VET-A,utmb,2022
969,40:49:51,21:00:21,Tony TRUNDLEY,COLLINGWOOD AC,Reino Unido,M,VET-B,utmb,2022
970,40:50:09,21:00:39,Grégory TOUCHEQUE,TNTB,Bélgica,M,VET-A,utmb,2022
971,40:51:03,21:01:33,Jimmy MOMY,DSA PONTARLIER ,Francia,M,SENIOR,utmb,2022
972,40:51:04,21:01:34,Guillaume LE GOUEDEC,THD,Francia,M,SENIOR,utmb,2022
973,40:51:13,21:01:43,Marc BAUDY,NONE,Francia,M,VET-A,utmb,2022
974,40:52:17,21:02:47,Chris SIMPSON,SOUTH MOLTON STRUGGLERS,Reino Unido,M,VET-A,utmb,2022
975,40:53:50,21:04:20,David DICKS,MUDCREW RUNNING,Reino Unido,M,VET-B,utmb,2022
976,40:53:52,21:04:22,Dominic BELANGER,SAONE MONT D'OR NATURE,Canadá,M,VET-B,utmb,2022
977,40:55:17,21:05:47,Philippe TAILLAND JEAN,26 ALLAN,Francia,M,VET-B,utmb,2022
978,40:55:17,21:05:47,Mathieu DERREY,NONE,Francia,M,VET-A,utmb,2022
979,40:55:22,21:05:52,Kasper MEILVANG,TRAIL & PANDELYGTESJOV,Dinamarca,M,VET-A,utmb,2022
980,40:55:29,21:05:59,Benedict CELESTIN DEVENDRA,ASC BNP PARIBAS PARIS,Francia,M,VET-A,utmb,2022
981,40:57:33,21:08:03,Nicolas ALLOU,NONE,Francia,M,VET-A,utmb,2022
982,40:57:41,21:08:11,Gregory BILLON,NONE,Francia,M,VET-A,utmb,2022
983,40:57:42,21:08:12,Deuglan WHITE,WEST WATERFORD AC,Irlanda,M,VET-A,utmb,2022
984,40:57:48,21:08:18,Rufino COSSIO,0+ TRAIL,Argentina,M,VET-A,utmb,2022
985,41:00:29,21:10:59,Jeremy CHARPENTIER,FRANGIN FOREVER,Francia,M,SENIOR,utmb,2022
986,41:01:13,21:11:43,Kate COVEY,NONE,Estados Unidos,F,VET-A,utmb,2022
987,41:01:26,21:11:56,Miguel RUIZ ARAGÓN,GULA SEIS,España,M,VET-A,utmb,2022
988,41:01:26,21:11:56,Pablo HERRERA RODRIGUEZ,SPORT & FUN,España,M,VET-A,utmb,2022
989,41:01:33,21:12:03,Fabien AUNAY,NONE,Francia,M,VET-A,utmb,2022
990,41:01:40,21:12:10,Jp ROMEAS,NONE,Francia,M,VET-B,utmb,2022
991,41:01:53,21:12:23,Maria ELVIRA MINGUEZ JOSÉ,NONE,España,M,VET-B,utmb,2022
992,41:01:56,21:12:26,Alberto HERNÁNDEZ DOMÍNGUEZ,NONE,España,M,VET-A,utmb,2022
993,41:02:40,21:13:10,Adrian SIEROCIUK,STUDIO WEB ARMY,Polonia,M,SENIOR,utmb,2022
994,41:03:02,21:13:32,Josu FLORES,NONE,España,M,VET-A,utmb,2022
995,41:03:17,21:13:47,John MCARTHUR,NOT KILIAN,Reino Unido,M,VET-A,utmb,2022
996,41:04:05,21:14:35,Manuel BLANCO ZAMBRANO JOSE,C.A. LES TORTUGUES,España,M,VET-A,utmb,2022
997,41:04:24,21:14:54,Kimball GALBRAITH,NONE,Estados Unidos,M,VET-B,utmb,2022
998,41:04:47,21:15:17,Paulo MORAIS,TEAM OLYMPIQUE SUPER BOCK,Francia,M,VET-A,utmb,2022
999,41:04:47,21:15:17,Eric PANADER,TEAM OLYMPIQUE SUPER BOCK,Francia,M,VET-A,utmb,2022
1000,41:05:41,21:16:11,Frédéric PETRISSANS,COB,Francia,M,VET-A,utmb,2022
1001,41:05:42,21:16:12,Jeremy DECOCK,NONE,Francia,M,SENIOR,utmb,2022
1002,41:05:48,21:16:18,Guillaume RITOU,RTM,Francia,M,VET-A,utmb,2022
1003,41:05:51,21:16:21,Nasser TAHANI,NONE,Francia,M,SENIOR,utmb,2022
1004,41:05:59,21:16:29,David JEANJEAN,SAINT-SERIES POUR TOUS- TRAIL DE LA ROQUE,Francia,M,VET-B,utmb,2022
1005,41:06:07,21:16:37,Antoine LEBEAU,NONE,Canadá,M,VET-A,utmb,2022
1006,41:06:14,21:16:44,Rafel RAVENTOS MESTRES,PUPAS VLB,España,M,VET-A,utmb,2022
1007,41:07:16,21:17:46,Flavio CARIALI,LIMENA RUN,Italia,M,VET-B,utmb,2022
1008,41:08:13,21:18:43,Chuang CHEN YONG,NONE,Canadá,M,VET-B,utmb,2022
1009,41:09:21,21:19:51,Matthew ELAM,NONE,Estados Unidos,M,SENIOR,utmb,2022
1010,41:09:38,21:20:08,Emmanuel CAMPOS,INFOSPORT LOIRET,Francia,M,VET-A,utmb,2022
1011,41:10:37,21:21:07,Samuel GUERIN,NONE,Francia,M,VET-A,utmb,2022
1012,41:10:48,21:21:18,Miguel DEL CANIZO NADAL,RSEA PENALARA,España,M,VET-B,utmb,2022
1013,41:11:04,21:21:34,David SIFONIOS,NONE,Suiza,M,VET-A,utmb,2022
1014,41:12:32,21:23:02,John BRADY,NONE,Estados Unidos,M,VET-B,utmb,2022
1015,41:12:33,21:23:03,Casey BRADY,NONE,Estados Unidos,F,SENIOR,utmb,2022
1016,41:12:35,21:23:05,Antti RAUTIO,SEIKKAILUJUOKSIJAT RY,Finlandia,M,VET-A,utmb,2022
1017,41:13:03,21:23:33,Aurélien GUYARD,NONE,Francia,M,SENIOR,utmb,2022
1018,41:14:15,21:24:45,Facundo GALLEGO HEGUILEN,GET FIT,Argentina,M,VET-B,utmb,2022
1019,41:14:32,21:25:02,Laurent MACHO,NONE,Francia,M,VET-A,utmb,2022
1020,41:16:02,21:26:32,Thaning ALDING MARC,RUNNERSHAI,Dinamarca,M,VET-A,utmb,2022
1021,41:17:06,21:27:36,Albert SOLINA,TBT,España,M,VET-A,utmb,2022
1022,41:17:06,21:27:36,Valentin MARTINEZ,TRAIL BONUS TRACK,España,M,VET-B,utmb,2022
1023,41:17:19,21:27:49,Christopher MORETON,NONE,Reino Unido,M,VET-A,utmb,2022
1024,41:17:31,21:28:01,Emmanuel CARTIER,NONE,Francia,M,VET-B,utmb,2022
1025,41:17:37,21:28:07,David SEEWALD,NONE,Austria,M,SENIOR,utmb,2022
1026,41:18:10,21:28:40,Stephan LEMONSU,SAMOENS TRAIL TEAM,Francia,M,VET-A,utmb,2022
1027,41:18:23,21:28:53,Andri TEITSSON,EYRARSKOKK,Islandia,M,VET-B,utmb,2022
1028,41:18:42,21:29:12,Nicolas GERAUD,NONE,Francia,M,VET-A,utmb,2022
1029,41:19:05,21:29:35,Iván MARTÍNEZ MONGE,NONE,España,M,SENIOR,utmb,2022
1030,41:19:50,21:30:20,Jorge BASTOS,NONE,Portugal,M,VET-A,utmb,2022
1031,41:20:03,21:30:33,Andrzej GASIOROWSKI,NONE,Polonia,M,VET-A,utmb,2022
1032,41:20:22,21:30:52,Christophe BUET,LA GABELLE,Francia,M,SENIOR,utmb,2022
1033,41:20:22,21:30:52,Robert WOOLLEY,NONE,Australia,M,VET-A,utmb,2022
1034,41:20:58,21:31:28,Alex GROUX,NONE,Francia,M,VET-A,utmb,2022
1035,41:21:41,21:32:11,Philippe GOMIS,MUC RAID ORIENTATION,Francia,M,VET-A,utmb,2022
1036,41:21:58,21:32:28,Annalisa FITTI,PODISTICA SANSALVO,Italia,F,VET-A,utmb,2022
1037,41:22:09,21:32:39,Yuki ISHIDA,NONE,Japón,M,SENIOR,utmb,2022
1038,41:22:16,21:32:46,Eric LEPERLIER,RUNNERS MAURONNAIS,Francia,M,VET-B,utmb,2022
1039,41:22:27,21:32:57,Albert PINELL HERNÀNDEZ,NONE,España,M,VET-B,utmb,2022
1040,41:23:20,21:33:50,Craig MURPHY,NONE,Estados Unidos,M,VET-A,utmb,2022
1041,41:24:29,21:34:59,Matthias BACHMANN,WWW.BACHMANN.RUN,Suiza,M,VET-B,utmb,2022
1042,41:24:53,21:35:23,Daniele TONTI,G.P.A. SAN MARINO,Italia,M,VET-A,utmb,2022
1043,41:25:20,21:35:50,Loic GANDUBERT,ASBA,Francia,M,VET-B,utmb,2022
